706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707
708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709
710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711
706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707
708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709
710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711
706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707
708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709
710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711
706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707
708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709
710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711
706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707
708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709
710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711
706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707
708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709
710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711
706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	101	101	101	101	101	101	180	189	189	189	189	189	189	189	236	189	189	189	189	189	189	189	189	189	236	189	189	189	189	189	177	101	101	101	101	101	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707
708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	101	101	101	101	101	101	181	193	193	193	193	193	193	193	237	193	193	193	193	193	193	193	193	193	237	193	193	476	476	476	178	101	101	101	101	101	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709
710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	101	101	101	101	101	101	182	190	190	190	190	190	190	190	238	190	190	190	190	190	190	190	190	190	238	258	259	477	477	477	179	101	101	101	101	101	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711
706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	101	101	101	101	101	101	195	176	176	176	176	176	176	176	239	674	675	176	176	176	176	176	176	176	239	678	679	679	679	680	194	101	101	101	101	101	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707
708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	101	101	101	101	101	101	195	176	176	176	176	176	176	176	239	676	677	176	176	176	176	176	176	176	239	681	682	682	687	683	194	101	101	101	101	101	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709
710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	101	101	101	101	101	101	195	176	176	176	176	176	674	675	239	176	176	176	176	176	176	176	176	176	239	681	682	682	682	683	194	101	101	101	101	101	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711
706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	101	101	101	101	101	101	195	176	176	176	176	176	676	677	239	176	176	176	176	176	176	176	176	176	239	681	682	682	687	683	194	101	101	101	101	101	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707
